f,mag,phase
2.30674718871978e+003,4.88304843919140e+000,-2.98091418435521e+001
2.31206479017530e+003,4.81128144728254e+000,-3.06224770862587e+001
2.31739464996818e+003,4.73838328830460e+000,-3.14225099914013e+001
2.32273679635681e+003,4.66442802330798e+000,-3.22092640718372e+001
2.32809125766471e+003,4.58948766600978e+000,-3.29827819528950e+001
2.33345806228070e+003,4.51363210054627e+000,-3.37431239951790e+001
2.33883723865906e+003,4.43692901639498e+000,-3.44903669424847e+001
2.34422881531962e+003,4.35944385926348e+000,-3.52246026021673e+001
2.34963282084801e+003,4.28123979671840e+000,-3.59459365641516e+001
2.35504928389571e+003,4.20237769732500e+000,-3.66544869636781e+001
2.36047823318028e+003,4.12291612207948e+000,-3.73503832918773e+001
2.36591969748546e+003,4.04291132694479e+000,-3.80337652573272e+001
2.37137370566135e+003,3.96241727533496e+000,-3.87047817009113e+001
2.37684028662457e+003,3.88148565944220e+000,-3.93635895655270e+001
2.38231946935839e+003,3.80016592935319e+000,-4.00103529215298e+001
2.38781128291287e+003,3.71850532895921e+000,-4.06452420481913e+001
2.39331575640508e+003,3.63654893772733e+000,-4.12684325709427e+001
2.39883291901918e+003,3.55433971746345e+000,-4.18801046537333e+001
2.40436280000663e+003,3.47191856326236e+000,-4.24804422454465e+001
2.40990542868629e+003,3.38932435790504e+000,-4.30696323790226e+001
2.41546083444463e+003,3.30659402902623e+000,-4.36478645216702e+001
2.42102904673587e+003,3.22376260843727e+000,-4.42153299743533e+001
2.42661009508210e+003,3.14086329304858e+000,-4.47722213185841e+001
2.43220400907350e+003,3.05792750689215e+000,-4.53187319084395e+001
2.43781081836844e+003,2.97498496379913e+000,-4.58550554056426e+001
2.44343055269366e+003,2.89206373033682e+000,-4.63813853555020e+001
2.44906324184443e+003,2.80919028865730e+000,-4.68979148014902e+001
2.45470891568471e+003,2.72638959895352e+000,-4.74048359362397e+001
2.46036760414731e+003,2.64368516125844e+000,-4.79023397867679e+001
2.46603933723402e+003,2.56109907636103e+000,-4.83906159317766e+001
2.47172414501581e+003,2.47865210564576e+000,-4.88698522489318e+001
2.47742205763297e+003,2.39636372969353e+000,-4.93402346900876e+001
2.48313310529525e+003,2.31425220551001e+000,-4.98019470824989e+001
2.48885731828207e+003,2.23233462227192e+000,-5.02551709541385e+001
2.49459472694263e+003,2.15062695550522e+000,-5.07000853813266e+001
2.50034536169611e+003,2.06914411962777e+000,-5.11368668569547e+001
2.50610925303179e+003,1.98790001880864e+000,-5.15656891776896e+001
2.51188643150926e+003,1.90690759611045e+000,-5.19867233486159e+001
2.51767692775853e+003,1.82617888089564e+000,-5.24001375038730e+001
2.52348077248025e+003,1.74572503448957e+000,-5.28060968419248e+001
2.52929799644582e+003,1.66555639410371e+000,-5.32047635741872e+001
2.53512863049758e+003,1.58568251503100e+000,-5.35962968858158e+001
2.54097270554898e+003,1.50611221113335e+000,-5.39808529075428e+001
2.54683025258471e+003,1.42685359364789e+000,-5.43585846975224e+001
2.55270130266092e+003,1.34791410834345e+000,-5.47296422322162e+001
2.55858588690531e+003,1.26930057106384e+000,-5.50941724054294e+001
2.56448403651738e+003,1.19101920169790e+000,-5.54523190346592e+001
2.57039578276853e+003,1.11307565661890e+000,-5.58042228739951e+001
2.57632115700224e+003,1.03547505963889e+000,-5.61500216328568e+001
2.58226019063426e+003,9.58222031524140e-001,-5.64898499999229e+001
2.58821291515275e+003,8.81320718120323e-001,-5.68238396716436e+001
2.59417936211848e+003,8.04774817135168e-001,-5.71521193847908e+001
2.60015956316493e+003,7.28587603628524e-001,-5.74748149525396e+001
2.60615354999856e+003,6.52761954257867e-001,-5.77920493036138e+001
2.61216135439887e+003,5.77300370328857e-001,-5.81039425240794e+001
2.61818300821864e+003,5.02204999698133e-001,-5.84106119013941e+001
2.62421854338410e+003,4.27477657576729e-001,-5.87121719703650e+001
2.63026799189504e+003,3.53119846280145e-001,-5.90087345606953e+001
2.63633138582504e+003,2.79132773970626e-001,-5.93004088458251e+001
2.64240875732160e+003,2.05517372436476e-001,-5.95873013928116e+001
2.64850013860635e+003,1.32274313951239e-001,-5.98695162130039e+001
2.65460556197519e+003,5.94040272548750e-002,-6.01471548133033e+001
2.66072505979846e+003,-1.30932873025498e-002,-6.04203162478129e+001
2.66685866452113e+003,-8.52176434152383e-002,-6.06890971697062e+001
2.67300640866296e+003,-1.56969255236457e-001,-6.09535918831580e+001
2.67916832481868e+003,-2.28348524517162e-001,-6.12138923952000e+001
2.68534444565816e+003,-2.99356028433407e-001,-6.14700884673780e+001
2.69153480392656e+003,-3.69992508068744e-001,-6.17222676671000e+001
2.69773943244457e+003,-4.40258857519581e-001,-6.19705154185818e+001
2.70395836410849e+003,-5.10156113592187e-001,-6.22149150533019e+001
2.71019163189049e+003,-5.79685446061831e-001,-6.24555478598933e+001
2.71643926883873e+003,-6.48848148465869e-001,-6.26924931334067e+001
2.72270130807756e+003,-7.17645629403389e-001,-6.29258282238904e+001
2.72897778280768e+003,-7.86079404315774e-001,-6.31556285842370e+001
2.73526872630635e+003,-8.54151087723364e-001,-6.33819678172585e+001
2.74157417192752e+003,-9.21862385894770e-001,-6.36049177219534e+001
2.74789415310204e+003,-9.89215089926371e-001,-6.38245483389406e+001
2.75422870333780e+003,-1.05621106921072e+000,-6.40409279950322e+001
2.76057785621998e+003,-1.12285226527330e+000,-6.42541233469340e+001
2.76694164541115e+003,-1.18914068595871e+000,-6.44641994240536e+001
2.77332010465148e+003,-1.25507839994740e+000,-6.46712196704109e+001
2.77971326775892e+003,-1.32066753158591e+000,-6.48752459856409e+001
2.78612116862940e+003,-1.38591025601372e+000,-6.50763387650893e+001
2.79254384123697e+003,-1.45080879457118e+000,-6.52745569389976e+001
2.79898131963399e+003,-1.51536541047317e+000,-6.54699580107815e+001
2.80543363795134e+003,-1.57958240473483e+000,-6.56625980944055e+001
2.81190083039857e+003,-1.64346211233536e+000,-6.58525319508612e+001
2.81838293126408e+003,-1.70700689860726e+000,-6.60398130237560e+001
2.82487997491533e+003,-1.77021915583922e+000,-6.62244934740226e+001
2.83139199579900e+003,-1.83310130008043e+000,-6.64066242137588e+001
2.83791902844118e+003,-1.89565576813615e+000,-6.65862549392110e+001
2.84446110744754e+003,-1.95788501474377e+000,-6.67634341629119e+001
2.85101826750353e+003,-2.01979150991958e+000,-6.69382092449881e+001
2.85759054337457e+003,-2.08137773646723e+000,-6.71106264236509e+001
2.86417796990620e+003,-2.14264618763865e+000,-6.72807308448849e+001
2.87078058202431e+003,-2.20359936493968e+000,-6.74485665913499e+001
2.87739841473529e+003,-2.26423977607191e+000,-6.76141767105119e+001
2.88403150312622e+003,-2.32456993300369e+000,-6.77776032420192e+001
2.89067988236509e+003,-2.38459235016296e+000,-6.79388872443395e+001
2.89734358770094e+003,-2.44430954274554e+000,-6.80980688206741e+001
2.90402265446407e+003,-2.50372402513201e+000,-6.82551871441666e+001
2.91071711806622e+003,-2.56283830940779e+000,-6.84102804824201e+001
2.91742701400078e+003,-2.62165490398019e+000,-6.85633862213432e+001
2.92415237784295e+003,-2.68017631228742e+000,-6.87145408883375e+001
2.93089324524993e+003,-2.73840503159425e+000,-6.88637801748432e+001
2.93764965196114e+003,-2.79634355186964e+000,-6.90111389582624e+001
2.94442163379837e+003,-2.85399435474170e+000,-6.91566513232702e+001
2.95120922666599e+003,-2.91135991252567e+000,-6.93003505825361e+001
2.95801246655115e+003,-2.96844268732083e+000,-6.94422692968640e+001
2.96483138952395e+003,-3.02524513017255e+000,-6.95824392947722e+001
2.97166603173763e+003,-3.08176968029570e+000,-6.97208916915254e+001
2.97851642942879e+003,-3.13801876435603e+000,-6.98576569076329e+001
2.98538261891756e+003,-3.19399479580630e+000,-6.99927646868303e+001
2.99226463660779e+003,-3.24970017427382e+000,-7.01262441135555e+001
2.99916251898725e+003,-3.30513728499696e+000,-7.02581236299362e+001
3.00607630262783e+003,-3.36030849830720e+000,-7.03884310522996e+001
3.01300602418572e+003,-3.41521616915464e+000,-7.05171935872198e+001
3.01995172040161e+003,-3.46986263667421e+000,-7.06444378471155e+001
3.02691342810090e+003,-3.52425022379043e+000,-7.07701898654091e+001
3.03389118419386e+003,-3.57838123685813e+000,-7.08944751112620e+001
3.04088502567587e+003,-3.63225796533755e+000,-7.10173185038971e+001
3.04789498962758e+003,-3.68588268150137e+000,-7.11387444265200e+001
3.05492111321510e+003,-3.73925764017204e+000,-7.12587767398507e+001
3.06196343369027e+003,-3.79238507848760e+000,-7.13774387952777e+001
3.06902198839075e+003,-3.84526721569419e+000,-7.14947534476449e+001
3.07609681474030e+003,-3.89790625296391e+000,-7.16107430676812e+001
3.08318795024894e+003,-3.95030437323607e+000,-7.17254295540846e+001
3.09029543251318e+003,-4.00246374108107e+000,-7.18388343452708e+001
3.09741929921616e+003,-4.05438650258489e+000,-7.19509784307935e+001
3.10455958812794e+003,-4.10607478525335e+000,-7.20618823624506e+001
3.11171633710560e+003,-4.15753069793481e+000,-7.21715662650807e+001
3.11888958409352e+003,-4.20875633076010e+000,-7.22800498470630e+001
3.12607936712353e+003,-4.25975375509876e+000,-7.23873524105256e+001
3.13328572431516e+003,-4.31052502353046e+000,-7.24934928612745e+001
3.14050869387580e+003,-4.36107216983058e+000,-7.25984897184484e+001
3.14774831410089e+003,-4.41139720896924e+000,-7.27023611239089e+001
3.15500462337420e+003,-4.46150213712270e+000,-7.28051248513741e+001
3.16227766016795e+003,-4.51138893169655e+000,-7.29067983153018e+001
3.16956746304306e+003,-4.56105955135969e+000,-7.30073985795311e+001
3.17687407064934e+003,-4.61051593608844e+000,-7.31069423656885e+001
3.18419752172570e+003,-4.65976000722030e+000,-7.32054460613661e+001
3.19153785510033e+003,-4.70879366751637e+000,-7.33029257280780e+001
3.19889510969097e+003,-4.75761880123212e+000,-7.33993971090015e+001
3.20626932450503e+003,-4.80623727419568e+000,-7.34948756365106e+001
3.21366053863988e+003,-4.85465093389340e+000,-7.35893764395056e+001
3.22106879128300e+003,-4.90286160956176e+000,-7.36829143505470e+001
3.22849412171220e+003,-4.95087111228563e+000,-7.37755039127973e+001
3.23593656929585e+003,-4.99868123510196e+000,-7.38671593867789e+001
3.24339617349305e+003,-5.04629375310874e+000,-7.39578947569518e+001
3.25087297385390e+003,-5.09371042357882e+000,-7.40477237381147e+001
3.25836701001965e+003,-5.14093298607806e+000,-7.41366597816397e+001
3.26587832172292e+003,-5.18796316258747e+000,-7.42247160815392e+001
3.27340694878794e+003,-5.23480265762919e+000,-7.43119055803752e+001
3.28095293113075e+003,-5.28145315839568e+000,-7.43982409750115e+001
3.28851630875939e+003,-5.32791633488212e+000,-7.44837347222173e+001
3.29609712177413e+003,-5.37419384002147e+000,-7.45683990441213e+001
3.30369541036770e+003,-5.42028730982210e+000,-7.46522459335269e+001
3.31131121482546e+003,-5.46619836350763e+000,-7.47352871590871e+001
3.31894457552565e+003,-5.51192860365884e+000,-7.48175342703457e+001
3.32659553293959e+003,-5.55747961635723e+000,-7.48989986026486e+001
3.33426412763190e+003,-5.60285297133034e+000,-7.49796912819286e+001
3.34195040026069e+003,-5.64805022209819e+000,-7.50596232293661e+001
3.34965439157782e+003,-5.69307290612113e+000,-7.51388051659321e+001
3.35737614242909e+003,-5.73792254494856e+000,-7.52172476168133e+001
3.36511569375445e+003,-5.78260064436844e+000,-7.52949609157264e+001
3.37287308658823e+003,-5.82710869455760e+000,-7.53719552091206e+001
3.38064836205936e+003,-5.87144817023249e+000,-7.54482404602755e+001
3.38844156139156e+003,-5.91562053080037e+000,-7.55238264532950e+001
3.39625272590362e+003,-5.95962722051062e+000,-7.55987227969997e+001
3.40408189700954e+003,-6.00346966860639e+000,-7.56729389287229e+001
3.41192911621882e+003,-6.04714928947612e+000,-7.57464841180108e+001
3.41979442513662e+003,-6.09066748280503e+000,-7.58193674702308e+001
3.42767786546404e+003,-6.13402563372641e+000,-7.58915979300893e+001
3.43557947899828e+003,-6.17722511297267e+000,-7.59631842850632e+001
3.44349930763291e+003,-6.22026727702593e+000,-7.60341351687461e+001
3.45143739335809e+003,-6.26315346826828e+000,-7.61044590641114e+001
3.45939377826075e+003,-6.30588501513144e+000,-7.61741643066963e+001
3.46736850452484e+003,-6.34846323224584e+000,-7.62432590877069e+001
3.47536161443158e+003,-6.39088942058906e+000,-7.63117514570482e+001
3.48337315035964e+003,-6.43316486763355e+000,-7.63796493262793e+001
3.49140315478538e+003,-6.47529084749351e+000,-7.64469604714976e+001
3.49945167028309e+003,-6.51726862107109e+000,-7.65136925361532e+001
3.50751873952520e+003,-6.55909943620151e+000,-7.65798530337949e+001
3.51560440528250e+003,-6.60078452779743e+000,-7.66454493507504e+001
3.52370871042439e+003,-6.64232511799226e+000,-7.67104887487422e+001
3.53183169791908e+003,-6.68372241628255e+000,-7.67749783674411e+001
3.53997341083386e+003,-6.72497761966922e+000,-7.68389252269586e+001
3.54813389233527e+003,-6.76609191279785e+000,-7.69023362302799e+001
3.55631318568936e+003,-6.80706646809780e+000,-7.69652181656396e+001
3.56451133426195e+003,-6.84790244592022e+000,-7.70275777088418e+001
3.57272838151880e+003,-6.88860099467494e+000,-7.70894214255238e+001
3.58096437102587e+003,-6.92916325096618e+000,-7.71507557733688e+001
3.58921934644956e+003,-6.96959033972701e+000,-7.72115871042654e+001
3.59749335155693e+003,-7.00988337435273e+000,-7.72719216664173e+001
3.60578643021593e+003,-7.05004345683289e+000,-7.73317656064038e+001
3.61409862639563e+003,-7.09007167788223e+000,-7.73911249711925e+001
3.62242998416649e+003,-7.12996911707016e+000,-7.74500057101053e+001
3.63078054770051e+003,-7.16973684294931e+000,-7.75084136767401e+001
3.63915036127157e+003,-7.20937591318241e+000,-7.75663546308466e+001
3.64753946925557e+003,-7.24888737466824e+000,-7.76238342401609e+001
3.65594791613074e+003,-7.28827226366618e+000,-7.76808580821969e+001
3.66437574647783e+003,-7.32753160591935e+000,-7.77374316459979e+001
3.67282300498034e+003,-7.36666641677677e+000,-7.77935603338479e+001
3.68128973642480e+003,-7.40567770131392e+000,-7.78492494629446e+001
3.68977598570099e+003,-7.44456645445214e+000,-7.79045042670336e+001
3.69828179780215e+003,-7.48333366107687e+000,-7.79593298980081e+001
3.70680721782525e+003,-7.52198029615435e+000,-7.80137314274701e+001
3.71535229097121e+003,-7.56050732484725e+000,-7.80677138482587e+001
3.72391706254517e+003,-7.59891570262891e+000,-7.81212820759433e+001
3.73250157795669e+003,-7.63720637539631e+000,-7.81744409502844e+001
3.74110588272001e+003,-7.67538027958182e+000,-7.82271952366614e+001
3.74973002245431e+003,-7.71343834226360e+000,-7.82795496274691e+001
3.75837404288392e+003,-7.75138148127482e+000,-7.83315087434839e+001
3.76703798983857e+003,-7.78921060531157e+000,-7.83830771351994e+001
3.77572190925364e+003,-7.82692661403949e+000,-7.84342592841332e+001
3.78442584717041e+003,-7.86453039819926e+000,-7.84850596041055e+001
3.79314984973629e+003,-7.90202283971073e+000,-7.85354824424889e+001
3.80189396320508e+003,-7.93940481177587e+000,-7.85855320814324e+001
3.81065823393720e+003,-7.97667717898056e+000,-7.86352127390576e+001
3.81944270839993e+003,-8.01384079739507e+000,-7.86845285706309e+001
3.82824743316769e+003,-8.05089651467336e+000,-7.87334836697088e+001
3.83707245492225e+003,-8.08784517015123e+000,-7.87820820692596e+001
3.84591782045300e+003,-8.12468759494325e+000,-7.88303277427612e+001
3.85478357665718e+003,-8.16142461203851e+000,-7.88782246052751e+001
3.86366977054015e+003,-8.19805703639521e+000,-7.89257765144984e+001
3.87257644921563e+003,-8.23458567503410e+000,-7.89729872717920e+001
3.88150365990594e+003,-8.27101132713077e+000,-7.90198606231895e+001
3.89045144994226e+003,-8.30733478410680e+000,-7.90664002603827e+001
3.89941986676489e+003,-8.34355682971981e+000,-7.91126098216876e+001
3.90840895792347e+003,-8.37967824015234e+000,-7.91584928929900e+001
3.91741877107728e+003,-8.41569978409971e+000,-7.92040530086715e+001
3.92644935399545e+003,-8.45162222285669e+000,-7.92492936525157e+001
3.93550075455722e+003,-8.48744631040320e+000,-7.92942182585969e+001
3.94457302075223e+003,-8.52317279348884e+000,-7.93388302121488e+001
3.95366620068073e+003,-8.55880241171637e+000,-7.93831328504168e+001
3.96278034255384e+003,-8.59433589762430e+000,-7.94271294634918e+001
3.97191549469385e+003,-8.62977397676818e+000,-7.94708232951280e+001
3.98107170553441e+003,-8.66511736780109e+000,-7.95142175435425e+001
3.99024902362086e+003,-8.70036678255301e+000,-7.95573153622004e+001
3.99944749761041e+003,-8.73552292610920e+000,-7.96001198605825e+001
4.00866717627247e+003,-8.77058649688761e+000,-7.96426341049385e+001
4.01790810848884e+003,-8.80555818671530e+000,-7.96848611190243e+001
4.02717034325403e+003,-8.84043868090391e+000,-7.97268038848252e+001
4.03645392967548e+003,-8.87522865832414e+000,-7.97684653432639e+001
4.04575891697386e+003,-8.90992879147927e+000,-7.98098483948950e+001
4.05508535448327e+003,-8.94453974657787e+000,-7.98509559005851e+001
4.06443329165156e+003,-8.97906218360536e+000,-7.98917906821800e+001
4.07380277804055e+003,-9.01349675639494e+000,-7.99323555231577e+001
4.08319386332635e+003,-9.04784411269734e+000,-7.99726531692702e+001
4.09260659729953e+003,-9.08210489424992e+000,-8.00126863291706e+001
4.10204102986549e+003,-9.11627973684472e+000,-8.00524576750298e+001
4.11149721104464e+003,-9.15036927039571e+000,-8.00919698431395e+001
4.12097519097272e+003,-9.18437411900520e+000,-8.01312254345048e+001
4.13047501990103e+003,-9.21829490102935e+000,-8.01702270154246e+001
4.13999674819672e+003,-9.25213222914295e+000,-8.02089771180604e+001
4.14954042634305e+003,-9.28588671040320e+000,-8.02474782409951e+001
4.15910610493964e+003,-9.31955894631286e+000,-8.02857328497799e+001
